ordem_global,ordem_grupo,conjunto,mp,codigo,quantidade_alocada,tamanho_alocado_item,perda_materia_prima
631,30,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
632,31,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
633,32,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
634,33,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
635,34,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
636,35,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
637,36,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
638,37,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
639,38,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
640,39,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
641,40,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
642,41,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
643,42,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
644,43,028352 - MONTAGEM SUPORTE POSTERIOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134051 - TUBO QDRINOX AISI 304 30.00MM X 2.00MM',)",28327,2,4646.0,1354.0
645,1,027647 - ROLO MENOR- SELECIONADORA DE FRUTAS,"('134399 - CANO PVC 3/4',)",27646,9,2565.0,3435.0
646,1,028249 - ESTRUTURA ESTEIRA DAS BAIAS- SELECIONADORA DE FRUTAS,"('134687 - TUBO AÇO INOX 304 - 26,67MM X 2MM',)",27584,9,3204.0,2796.0
647,1,028165 - ROLO MAIOR- SELECIONADORA DE FRUTAS,"('134688 - TUBO AÇO INOX 304 - 48,26MM X 3.68MM',)",27637,3,990.0,3990.0
647,1,028342 - ROLO MOVIDO - ESTEIRA DAS BAIAS - SELECIONADORA DE FRUTAS,"('134688 - TUBO AÇO INOX 304 - 48,26MM X 3.68MM',)",28339,3,1020.0,3990.0
648,1,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
649,2,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
650,3,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
651,4,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
652,5,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
653,6,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
654,7,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
655,8,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
656,9,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
657,10,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
658,11,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
659,12,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
660,13,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
661,14,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,7,5348.0,652.0
662,15,028400A - MONTAGEM ESTRUTURA SINGULADOR - SINGULADOR - SELECIONADORA DE FRUTAS,"('134691 - TUBO AÇO INOX 304 - 21,34MM X 3,73MM',)",28331,1,764.0,5236.0
663,1,029653 - REGULADOR DO TABLET - BAIA - SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",29647,12,6000.0,0.0
664,2,029653 - REGULADOR DO TABLET - BAIA - SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",29647,12,6000.0,0.0
665,3,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,3,1980.0,20.0
665,3,029653 - REGULADOR DO TABLET - BAIA - SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",29647,8,4000.0,20.0
666,4,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
667,5,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
668,6,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
669,7,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
670,8,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
671,9,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
672,10,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
673,11,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
674,12,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
675,13,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
676,14,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
677,15,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
678,16,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
679,17,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
680,18,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
681,19,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
682,20,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
683,21,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
684,22,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
685,23,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
686,24,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
687,25,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
688,26,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
689,27,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
690,28,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
691,29,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
692,30,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
693,31,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
694,32,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
695,33,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
696,34,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
697,35,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
698,36,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
699,37,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
700,38,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
701,39,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
702,40,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
703,41,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
704,42,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
705,43,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
706,44,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
707,45,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
708,46,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
709,47,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
710,48,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
711,49,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
712,50,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
713,51,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
714,52,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
715,53,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
716,54,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
717,55,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
718,56,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
719,57,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
720,58,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
721,59,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
722,60,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
723,61,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
724,62,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
725,63,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
726,64,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
727,65,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
728,66,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
729,67,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
730,68,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
731,69,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
732,70,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
733,71,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
734,72,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
735,73,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
736,74,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
737,75,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
738,76,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
739,77,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
740,78,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
741,79,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
742,80,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
743,81,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
744,82,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
745,83,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
746,84,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
747,85,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
748,86,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
749,87,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
750,88,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
751,89,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
752,90,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
753,91,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
754,92,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
755,93,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
756,94,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
757,95,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
758,96,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
759,97,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
760,98,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
761,99,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
762,100,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
763,101,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
764,102,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
765,103,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
766,104,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
767,105,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
768,106,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
769,107,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
770,108,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
771,109,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
772,110,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
773,111,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
